,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population
14155,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Male,45-54 years,0.0,41.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057144.0
14157,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Male,55-64 years,21.0,82.0,11.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057144.0
14158,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Male,65-74 years,36.0,127.0,26.0,20.0,0.0,42.0,,1057144.0
14159,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Male,75-84 years,65.0,157.0,35.0,26.0,0.0,74.0,,1057144.0
14160,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Male,85 years and over,70.0,188.0,28.0,24.0,0.0,74.0,,1057144.0
14162,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057144.0
14164,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057144.0
14165,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,1057144.0
14166,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057144.0
14168,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057144.0
14170,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,35-44 years,0.0,11.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057144.0
14172,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,45-54 years,0.0,14.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057144.0
14174,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,55-64 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057144.0
14175,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,65-74 years,37.0,90.0,19.0,18.0,0.0,38.0,,1057144.0
14176,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,75-84 years,65.0,152.0,35.0,31.0,0.0,69.0,,1057144.0
14177,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Rhode Island,Female,85 years and over,151.0,378.0,59.0,45.0,0.0,165.0,,1057144.0
14196,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14198,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,1057130.0
14199,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,1057130.0
14200,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14202,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,25-34 years,0.0,11.0,0.0,0.0,0.0,0.0,,1057130.0
14204,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,35-44 years,0.0,16.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14206,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,45-54 years,0.0,15.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14208,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,55-64 years,0.0,77.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14209,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,65-74 years,20.0,105.0,15.0,10.0,0.0,25.0,,1057130.0
14210,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,75-84 years,21.0,117.0,12.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14211,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Male,85 years and over,21.0,121.0,15.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14213,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14215,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,1057130.0
14216,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14217,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14219,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14221,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14223,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,45-54 years,0.0,14.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14225,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,55-64 years,0.0,45.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14226,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,65-74 years,10.0,78.0,10.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14227,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,75-84 years,10.0,101.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057130.0
14228,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Rhode Island,Female,85 years and over,52.0,232.0,22.0,15.0,0.0,59.0,,1057130.0
14247,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14249,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14250,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14251,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14253,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,25-34 years,0.0,19.0,0.0,0.0,0.0,0.0,,1057125.0
14255,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,35-44 years,0.0,21.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14257,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,45-54 years,0.0,24.0,0.0,0.0,0.0,0.0,,1057125.0
14259,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,55-64 years,0.0,69.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14260,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,65-74 years,0.0,90.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14261,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,75-84 years,0.0,99.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14262,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Male,85 years and over,0.0,115.0,0.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14264,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14266,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14267,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,1057125.0
14268,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14270,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14272,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14274,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,45-54 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14276,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,55-64 years,0.0,47.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14277,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,65-74 years,0.0,51.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14278,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,75-84 years,0.0,90.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14279,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Rhode Island,Female,85 years and over,0.0,155.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057125.0
14298,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,Under 1 year,0.0,16.0,0.0,0.0,0.0,0.0,,5199113.0
14300,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,5199113.0
14301,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14302,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,15-24 years,0.0,52.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14304,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,25-34 years,0.0,73.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14306,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,35-44 years,0.0,91.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14308,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,45-54 years,0.0,175.0,10.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14310,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,55-64 years,0.0,406.0,24.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14311,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,65-74 years,0.0,576.0,35.0,0.0,0.0,41.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14312,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,75-84 years,0.0,595.0,44.0,0.0,0.0,48.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14313,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Male,85 years and over,0.0,436.0,22.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14315,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14317,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14318,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14319,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,15-24 years,0.0,14.0,0.0,0.0,0.0,0.0,,5199113.0
14321,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,25-34 years,0.0,28.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14323,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,35-44 years,0.0,60.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14325,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,45-54 years,0.0,123.0,0.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14327,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,55-64 years,0.0,282.0,17.0,0.0,0.0,26.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14328,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,65-74 years,0.0,443.0,27.0,0.0,0.0,30.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14329,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,75-84 years,0.0,579.0,33.0,0.0,0.0,37.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14330,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,South Carolina,Female,85 years and over,0.0,751.0,51.0,0.0,0.0,54.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5199113.0
14349,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,South Carolina,Male,Under 1 year,0.0,20.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5204573.0
14351,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,South Carolina,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5204573.0
14352,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,South Carolina,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5204573.0
14353,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,South Carolina,Male,15-24 years,0.0,29.0,0.0,0.0,0.0,0.0,,5204573.0
14355,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,South Carolina,Male,25-34 years,0.0,68.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5204573.0
