,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
2331,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,0-17 years,15.0,1606.0,25.0,0.0,0.0,40.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2332,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,1-4 years,0.0,194.0,10.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2333,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,5-14 years,0.0,272.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2334,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,15-24 years,44.0,971.0,44.0,22.0,0.0,71.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2335,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,18-29 years,100.0,1662.0,93.0,53.0,0.0,148.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2336,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,25-34 years,173.0,1971.0,134.0,78.0,0.0,237.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2337,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,30-39 years,268.0,2713.0,240.0,132.0,11.0,386.0,
2338,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,35-44 years,447.0,3577.0,399.0,230.0,17.0,632.0,
2339,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,40-49 years,723.0,4924.0,633.0,388.0,20.0,988.0,
2340,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,45-54 years,1078.0,7185.0,983.0,598.0,32.0,1495.0,
2341,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,50-64 years,3293.0,20589.0,3056.0,1893.0,74.0,4527.0,
2342,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,55-64 years,2648.0,16364.0,2466.0,1540.0,52.0,3623.0,
2343,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,65-74 years,4549.0,26559.0,4179.0,2668.0,67.0,6120.0,
2344,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,75-84 years,5190.0,33945.0,4672.0,2866.0,59.0,7047.0,
2345,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,85 years and over,5651.0,44980.0,4672.0,2583.0,57.0,7791.0,
2346,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,All Ages,2133.0,25189.0,2051.0,947.0,54.0,3291.0,
2347,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,Under 1 year,0.0,283.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2348,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,0-17 years,0.0,466.0,11.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2349,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,1-4 years,0.0,36.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2350,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,5-14 years,0.0,74.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2351,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,15-24 years,0.0,391.0,0.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2352,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,18-29 years,15.0,610.0,16.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2353,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,25-34 years,25.0,685.0,25.0,0.0,0.0,43.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2354,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,30-39 years,35.0,835.0,32.0,12.0,0.0,57.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2355,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,35-44 years,56.0,1013.0,57.0,26.0,0.0,93.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2356,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,40-49 years,93.0,1202.0,89.0,48.0,0.0,142.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2357,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,45-54 years,132.0,1412.0,117.0,61.0,0.0,195.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2358,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,50-64 years,314.0,3626.0,334.0,155.0,13.0,506.0,
2359,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,55-64 years,238.0,2845.0,266.0,123.0,0.0,390.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2360,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,65-74 years,498.0,4641.0,484.0,251.0,0.0,739.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2361,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,75-84 years,581.0,6263.0,579.0,276.0,10.0,894.0,
2362,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,All Sexes,85 years and over,597.0,7546.0,506.0,200.0,0.0,911.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2363,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,All Ages,1275.0,13298.0,1207.0,617.0,36.0,1901.0,
2364,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,Under 1 year,0.0,147.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2365,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,0-17 years,0.0,259.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2366,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,1-4 years,0.0,21.0,0.0,0.0,0.0,0.0,
2367,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,5-14 years,0.0,41.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2368,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,15-24 years,0.0,284.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2369,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,18-29 years,11.0,426.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2370,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,25-34 years,16.0,446.0,13.0,0.0,0.0,24.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2371,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,30-39 years,25.0,538.0,21.0,0.0,0.0,39.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2372,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,35-44 years,34.0,630.0,30.0,13.0,0.0,57.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2373,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,40-49 years,50.0,736.0,46.0,26.0,0.0,77.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2374,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,45-54 years,87.0,871.0,74.0,46.0,0.0,120.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2375,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,50-64 years,211.0,2192.0,207.0,108.0,11.0,321.0,
2376,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,55-64 years,156.0,1711.0,160.0,81.0,0.0,243.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2377,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,65-74 years,316.0,2685.0,306.0,172.0,0.0,454.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2378,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,75-84 years,363.0,3233.0,349.0,185.0,0.0,533.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2379,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Male,85 years and over,299.0,3229.0,264.0,113.0,0.0,454.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2380,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,All Ages,858.0,11891.0,844.0,330.0,18.0,1390.0,
2381,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,Under 1 year,0.0,136.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2382,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,0-17 years,0.0,207.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2383,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,1-4 years,0.0,15.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2384,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,5-14 years,0.0,33.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2385,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,15-24 years,0.0,107.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2386,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,18-29 years,0.0,184.0,10.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2387,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,25-34 years,0.0,239.0,12.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2388,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,30-39 years,10.0,297.0,11.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2389,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,35-44 years,22.0,383.0,27.0,13.0,0.0,36.0,
2390,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,40-49 years,43.0,466.0,43.0,22.0,0.0,65.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2391,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,45-54 years,45.0,541.0,43.0,15.0,0.0,75.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2392,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,50-64 years,103.0,1434.0,127.0,47.0,0.0,185.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2393,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,55-64 years,82.0,1134.0,106.0,42.0,0.0,147.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2394,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,65-74 years,182.0,1956.0,178.0,79.0,0.0,285.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2395,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,75-84 years,218.0,3030.0,230.0,91.0,0.0,361.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2396,3/10/2021,1/1/2020,3/6/2021,By Total,,,Utah,Female,85 years and over,298.0,4317.0,242.0,87.0,0.0,457.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2397,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,All Ages,194.0,7158.0,351.0,52.0,18.0,511.0,
2398,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,Under 1 year,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2399,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,0-17 years,0.0,31.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2400,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2401,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2402,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,15-24 years,0.0,49.0,0.0,0.0,0.0,0.0,
2403,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,18-29 years,0.0,94.0,0.0,0.0,0.0,0.0,
2404,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,25-34 years,0.0,123.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2405,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,30-39 years,0.0,167.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2406,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,35-44 years,0.0,192.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2407,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,40-49 years,0.0,227.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2408,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,45-54 years,0.0,330.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2409,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,50-64 years,10.0,1013.0,27.0,0.0,0.0,35.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2410,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,55-64 years,0.0,814.0,21.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2411,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,65-74 years,28.0,1339.0,61.0,0.0,0.0,90.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2412,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,75-84 years,62.0,1787.0,106.0,17.0,0.0,154.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2413,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,All Sexes,85 years and over,89.0,2500.0,150.0,26.0,0.0,220.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2414,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,All Ages,94.0,3708.0,196.0,35.0,10.0,265.0,
2415,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,Under 1 year,0.0,11.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2416,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,0-17 years,0.0,22.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2417,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2418,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2419,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,15-24 years,0.0,35.0,0.0,0.0,0.0,0.0,
2420,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,18-29 years,0.0,63.0,0.0,0.0,0.0,0.0,
2421,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,25-34 years,0.0,87.0,0.0,0.0,0.0,0.0,
2422,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,30-39 years,0.0,109.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2423,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,35-44 years,0.0,117.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2424,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,40-49 years,0.0,144.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2425,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,45-54 years,0.0,215.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2426,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,50-64 years,0.0,655.0,19.0,0.0,0.0,26.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2427,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,55-64 years,0.0,524.0,14.0,0.0,0.0,20.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2428,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,65-74 years,17.0,797.0,40.0,0.0,0.0,57.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2429,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,75-84 years,34.0,941.0,65.0,14.0,0.0,87.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2430,3/10/2021,1/1/2020,3/6/2021,By Total,,,Vermont,Male,85 years and over,33.0,977.0,68.0,15.0,0.0,89.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
